index,lat,lon,deg,speed
351,-11.5,135.5,109.002,9.16
352,-11.5,136.0,119.002,9.61
353,-11.5,136.5,119.002,9.61
354,-11.5,137.0,123.002,9.71
355,-11.5,137.5,124.002,9.56
356,-11.5,138.0,121.502,9.41
357,-11.5,138.5,122.002,9.01
358,-11.5,139.0,124.002,8.81
359,-11.5,139.5,124.002,8.81
360,-11.5,140.0,125.502,8.51
361,-11.5,140.5,116.002,8.41
362,-11.5,141.0,105.502,9.26
363,-11.5,141.5,108.502,11.06
364,-11.5,142.0,117.502,10.76
365,-11.5,142.5,117.502,10.76
366,-11.5,143.0,128.002,10.86
367,-11.5,143.5,130.002,12.11
368,-11.5,144.0,129.502,11.66
369,-11.5,144.5,127.002,11.91
370,-11.5,145.0,127.502,11.21
371,-11.5,145.5,127.502,11.21
372,-11.5,146.0,122.002,11.81
373,-11.5,146.5,119.002,12.31
374,-11.5,147.0,118.002,12.06
375,-11.5,147.5,114.502,11.76
376,-11.5,148.0,112.502,10.91
377,-11.5,148.5,109.002,10.06
378,-11.5,149.0,109.002,10.06
379,-11.5,149.5,110.502,8.51
380,-11.5,150.0,113.002,8.91
381,-11.5,150.5,116.502,9.61
382,-11.5,151.0,122.502,9.31
383,-11.5,151.5,122.502,9.31
384,-11.5,152.0,122.502,9.71
385,-11.5,152.5,122.002,9.86
386,-11.5,153.0,124.002,9.76
387,-11.5,153.5,125.502,8.91
388,-11.5,154.0,123.002,8.61
389,-11.5,154.5,124.002,8.66
390,-11.5,155.0,124.002,8.66
391,-11.5,155.5,122.002,9.31
392,-11.5,156.0,122.502,9.26
393,-11.5,156.5,123.002,10.51
394,-11.5,157.0,123.002,9.96
395,-11.5,157.5,123.002,9.96
396,-11.5,158.0,123.502,9.81
397,-11.5,158.5,123.502,9.76
398,-11.5,159.0,122.002,9.26
399,-11.5,159.5,119.002,8.51
400,-11.5,160.0,115.002,7.71
400,-12.0,110.0,79.0018,7.51
401,-12.0,110.5,82.0018,7.51
402,-12.0,111.0,83.5018,7.61
403,-12.0,111.5,85.0018,7.61
404,-12.0,112.0,86.5018,7.51
405,-12.0,112.5,89.0018,7.46
406,-12.0,113.0,89.0018,7.46
407,-12.0,113.5,91.0018,7.31
408,-12.0,114.0,94.0018,7.11
409,-12.0,114.5,96.5018,7.01
410,-12.0,115.0,99.5018,6.96
411,-12.0,115.5,99.5018,6.96
412,-12.0,116.0,104.002,6.91
413,-12.0,116.5,107.502,7.06
414,-12.0,117.0,108.002,7.21
415,-12.0,117.5,107.502,7.41
416,-12.0,118.0,107.002,7.71
417,-12.0,118.5,107.002,7.91
418,-12.0,119.0,107.002,7.91
419,-12.0,119.5,106.502,8.01
420,-12.0,120.0,105.502,7.96
421,-12.0,120.5,106.002,7.66
422,-12.0,121.0,107.502,7.51
423,-12.0,121.5,107.502,7.51
424,-12.0,122.0,110.502,7.36
425,-12.0,122.5,112.002,7.31
426,-12.0,123.0,111.002,7.36
427,-12.0,123.5,105.502,7.51
428,-12.0,124.0,100.502,7.56
429,-12.0,124.5,100.502,7.56
430,-12.0,125.0,99.0018,7.41
431,-12.0,125.5,99.5018,7.06
432,-12.0,126.0,102.502,6.86
433,-12.0,126.5,107.502,6.71
434,-12.0,127.0,113.002,6.31
435,-12.0,127.5,118.502,5.71
436,-12.0,128.0,118.502,5.71
437,-12.0,128.5,124.502,5.06
438,-12.0,129.0,128.502,4.31
