index,lat,lon,deg,speed
546,36.666668,63.0,333.501,5.17
547,36.666668,63.5,332.001,4.97
548,36.666668,64.0,330.001,4.22
549,36.666668,64.5,330.001,4.22
550,36.666668,65.0,349.001,3.32
551,36.666668,65.5,357.001,3.72
552,36.666668,66.0,348.001,3.22
553,36.666668,66.5,250.0,3.1
554,36.666668,67.0,250.0,3.1
555,36.666668,67.5,250.0,3.1
556,36.666668,68.0,75.0012,1.62
557,36.666668,68.5,22.0012,1.52
558,36.666668,69.0,321.501,1.72
559,36.666668,69.5,309.001,1.22
560,36.666668,70.0,252.501,0.42
560,36.11111,30.0,236.501,3.22
561,36.11111,30.5,228.501,4.02
562,36.11111,31.0,207.001,4.97
563,36.11111,31.5,207.001,4.97
564,36.11111,32.0,206.501,3.92
565,36.11111,32.5,227.001,2.82
566,36.11111,33.0,234.501,2.77
567,36.11111,33.5,217.501,3.02
568,36.11111,34.0,181.501,1.52
569,36.11111,34.5,181.501,1.52
570,36.11111,35.0,166.501,2.57
571,36.11111,35.5,184.501,6.52
572,36.11111,36.0,220.0,4.6
573,36.11111,36.5,220.0,4.6
574,36.11111,37.0,279.501,3.57
575,36.11111,37.5,267.001,4.77
576,36.11111,38.0,267.001,4.77
577,36.11111,38.5,263.001,5.52
578,36.11111,39.0,260.501,4.62
579,36.11111,39.5,254.501,3.12
580,36.11111,40.0,263.001,2.57
581,36.11111,40.5,261.501,2.62
582,36.11111,41.0,261.501,2.62
583,36.11111,41.5,302.501,4.02
584,36.11111,42.0,301.001,3.87
585,36.11111,42.5,316.501,2.57
586,36.11111,43.0,210.501,1.47
587,36.11111,43.5,192.001,3.12
588,36.11111,44.0,192.001,3.12
589,36.11111,44.5,191.501,1.92
590,36.11111,45.0,160.0,3.1
591,36.11111,45.5,160.0,3.1
592,36.11111,46.0,209.501,1.42
593,36.11111,46.5,209.501,1.42
594,36.11111,47.0,162.501,1.67
595,36.11111,47.5,125.001,2.02
596,36.11111,48.0,144.001,1.92
597,36.11111,48.5,176.501,2.77
598,36.11111,49.0,152.501,1.67
599,36.11111,49.5,152.501,1.67
600,36.11111,50.0,123.501,5.42
601,36.11111,50.5,310.0,2.1
602,36.11111,51.0,310.0,2.1
603,36.11111,51.5,180.0,4.1
604,36.11111,52.0,201.001,0.57
605,36.11111,52.5,201.001,0.57
606,36.11111,53.0,80.0,3.1
607,36.11111,53.5,80.0,3.1
608,36.11111,54.0,126.501,1.62
609,36.11111,54.5,105.501,1.17
610,36.11111,55.0,267.501,1.87
611,36.11111,55.5,126.001,1.42
612,36.11111,56.0,126.001,1.42
613,36.11111,56.5,36.5012,2.07
614,36.11111,57.0,336.001,1.62
615,36.11111,57.5,352.001,1.17
616,36.11111,58.0,309.001,1.92
617,36.11111,58.5,309.001,1.92
618,36.11111,59.0,200.0,2.1
619,36.11111,59.5,200.0,2.1
620,36.11111,60.0,200.0,2.1
621,36.11111,60.5,280.0,7.2
622,36.11111,61.0,280.0,7.2
623,36.11111,61.5,280.0,7.2
624,36.11111,62.0,340.001,5.37
625,36.11111,62.5,338.001,5.22
626,36.11111,63.0,333.501,4.67
627,36.11111,63.5,357.001,3.62
