index,lat,lon,deg,speed
338,58.5,-104.90909,13.0025,2.58
339,58.5,-104.27273,12.0025,2.58
340,58.5,-103.63636,1.5025,2.98
341,58.5,-103.0,7.0025,1.63
342,58.5,-102.36364,29.0025,1.23
343,58.5,-101.72727,20.5025,1.33
344,58.5,-101.09091,9.0025,1.53
345,58.5,-100.454544,5.5025,1.33
346,58.5,-99.818184,2.5025,1.33
347,58.5,-99.181816,5.0025,1.33
348,58.5,-98.545456,1.5025,1.28
349,58.5,-97.90909,353.003,1.28
350,58.5,-97.27273,341.003,1.33
351,58.5,-96.63637,335.503,1.38
352,58.5,-96.0,318.003,1.53
353,58.5,-95.36364,31.5025,2.23
354,58.5,-94.72727,80.0,5.7
355,58.5,-94.09091,80.0,5.7
356,58.5,-93.454544,80.0,5.7
357,58.5,-92.818184,63.0025,2.33
358,58.5,-92.181816,46.0025,2.08
359,58.5,-91.545456,36.0025,2.08
360,58.5,-90.90909,27.0025,2.38
361,58.5,-90.27273,3.5025,3.48
362,58.5,-89.63637,353.003,4.28
363,58.5,-89.0,345.503,4.68
364,58.5,-88.36363,340.503,5.03
365,58.5,-87.72727,336.003,5.33
366,58.5,-87.09091,332.003,5.58
367,58.5,-86.454544,331.003,5.83
368,58.5,-85.818184,331.003,5.18
369,58.5,-85.181816,331.503,1.53
370,58.5,-84.545456,138.003,2.03
371,58.5,-83.90909,131.003,3.93
372,58.5,-83.27273,129.503,5.28
373,58.5,-82.63636,131.503,6.68
374,58.5,-82.0,134.003,8.13
375,58.5,-81.36363,134.003,8.93
376,58.5,-80.72727,133.003,9.28
377,58.5,-80.09091,136.503,9.48
378,58.5,-79.454544,138.503,9.18
379,58.5,-78.818184,140.0,8.2
380,58.5,-78.181816,140.0,8.2
381,58.5,-77.545456,140.0,8.2
382,58.5,-76.90909,140.0,8.2
383,58.5,-76.27273,137.003,5.58
384,58.5,-75.63637,136.003,5.13
385,58.5,-75.0,140.503,5.38
386,58.5,-74.36363,145.503,3.98
387,58.5,-73.72727,153.503,3.53
388,58.5,-73.09091,157.003,2.68
389,58.5,-72.454544,162.503,2.18
390,58.5,-71.81818,172.503,2.13
391,58.5,-71.181816,182.503,2.18
392,58.5,-70.545456,191.003,2.13
393,58.5,-69.90909,206.003,2.03
394,58.5,-69.27273,240.0,3.1
395,58.5,-68.63637,240.0,3.1
396,58.5,-68.0,240.0,3.1
397,58.5,-67.36363,255.503,4.23
398,58.5,-66.72727,235.003,3.58
399,58.5,-66.09091,204.503,2.93
400,58.5,-65.454544,221.003,1.88
401,58.5,-64.818184,249.503,1.73
402,58.5,-64.18182,265.503,1.23
403,58.5,-63.545452,242.003,1.18
404,58.5,-62.90909,257.003,1.63
405,58.5,-62.272728,302.003,2.38
406,58.5,-61.636364,332.003,3.33
407,58.5,-61.0,337.003,4.33
