index,lat,lon,deg,speed
615,52.5,-101.25,83.0006,1.51
616,52.5,-90.0,267.001,1.61
617,52.5,-78.75,340.0,5.7
618,52.5,-67.5,260.0,4.6
619,52.5,-56.25,200.0,3.1
620,52.5,-45.0,241.001,11.76
621,52.5,-33.75,274.001,8.01
622,52.5,-22.5,275.501,6.66
623,52.5,-11.25,164.001,4.46
624,52.5,0.0,360.0,4.6
625,52.5,11.25,280.0,5.7
626,52.5,22.5,176.501,5.01
627,52.5,33.75,205.501,5.71
628,52.5,45.0,284.501,3.81
629,52.5,56.25,274.501,2.26
630,52.5,67.5,244.001,1.76
631,52.5,78.75,308.501,2.86
632,52.5,90.0,284.001,2.11
633,52.5,101.25,172.001,0.91
634,52.5,112.5,328.001,1.06
635,52.5,123.75,222.001,2.41
636,52.5,135.0,263.501,1.46
637,52.5,146.25,339.501,7.36
638,52.5,157.5,82.5006,4.91
639,52.5,168.75,101.501,12.81
640,52.5,180.0,94.0006,8.81
640,60.0,-180.0,244.501,4.26
641,60.0,-168.75,19.5006,7.16
642,60.0,-157.5,100.0,6.7
643,60.0,-146.25,100.0,7.2
644,60.0,-135.0,50.0,1.5
645,60.0,-123.75,45.5006,1.46
646,60.0,-112.5,360.0,1.5
647,60.0,-101.25,278.501,3.66
648,60.0,-90.0,309.501,9.31
649,60.0,-78.75,279.001,6.26
650,60.0,-67.5,283.501,10.21
651,60.0,-56.25,284.501,17.51
652,60.0,-45.0,256.001,13.76
653,60.0,-33.75,237.001,15.01
654,60.0,-22.5,203.501,11.36
655,60.0,-11.25,170.001,10.41
656,60.0,0.0,333.001,5.36
657,60.0,11.25,13.0006,2.66
658,60.0,22.5,180.0,2.6
659,60.0,33.75,220.501,1.66
660,60.0,45.0,260.501,3.16
661,60.0,56.25,319.501,2.86
662,60.0,67.5,357.501,4.91
663,60.0,78.75,225.501,2.31
664,60.0,90.0,290.001,2.96
665,60.0,101.25,236.001,4.46
666,60.0,112.5,163.001,2.31
667,60.0,123.75,81.0006,1.76
668,60.0,135.0,307.001,1.91
669,60.0,146.25,313.501,1.06
670,60.0,157.5,103.001,7.16
671,60.0,168.75,128.501,2.51
672,60.0,180.0,244.501,4.26
672,67.5,-180.0,123.001,1.06
673,67.5,-168.75,120.001,3.26
674,67.5,-157.5,185.501,1.41
675,67.5,-146.25,275.001,1.66
676,67.5,-135.0,0.0,1.0
677,67.5,-123.75,146.501,2.31
678,67.5,-112.5,249.001,3.61
679,67.5,-101.25,306.501,6.31
680,67.5,-90.0,313.501,7.96
681,67.5,-78.75,315.501,8.26
682,67.5,-67.5,42.5006,1.71
683,67.5,-56.25,353.001,9.66
684,67.5,-45.0,112.001,20.86
685,67.5,-33.75,56.5006,3.31
686,67.5,-22.5,147.501,4.61
687,67.5,-11.25,231.001,5.11
688,67.5,0.0,249.501,5.81
689,67.5,11.25,237.501,8.46
690,67.5,22.5,64.0006,1.66
691,67.5,33.75,23.0006,2.36
692,67.5,45.0,50.5006,5.11
693,67.5,56.25,60.5006,3.36
694,67.5,67.5,341.001,5.86
695,67.5,78.75,280.001,7.91
696,67.5,90.0,285.501,3.81
697,67.5,101.25,138.001,1.66
698,67.5,112.5,108.001,3.01
699,67.5,123.75,8.50061,2.16
700,67.5,135.0,323.501,1.21
